"","Date","Run","Sample.ID","Chamber.ID","Intercept","umol.L.min"
"49","20210617","Run3","7","B1",256.525911342705,-1.18519548432742
"50","20210617","Run3","13","C1",226.29040619427,-1.7794366304555
"51","20210617","Run3","19","D1",240.223532938077,-0.278656126482219
"52","20210617","Run3","2","A2",252.630654305882,-0.977216289592759
"53","20210617","Run3","8","B2",231.472287243333,-0.335377099544205
"54","20210617","Run3","14","C2",231.168081039189,-0.413123154282068
"55","20210617","Run3","20","D2",234.780155175991,-0.258807566445842
"56","20210617","Run3","3","A3",234.279027416408,-0.348052539296807
"57","20210617","Run3","9","B3",238.127792201052,-0.59553945061368
"58","20210617","Run3","15","C3",222.841680749804,-0.729794992302082
"59","20210617","Run3","21","D3",239.384046059908,-0.286797235023038
"60","20210617","Run3","4","A4",223.372302065306,-0.900481632653065
"61","20210617","Run3","10","B4",216.963636345515,-0.688257324071275
"62","20210617","Run3","16","C4",285.076270891026,-1.73510897435897
"63","20210617","Run3","22","D4",227.205094808081,-0.237093795093801
"64","20210617","Run3","5","A5",221.496205718475,-0.479325513196475
"65","20210617","Run3","11","B5",233.21838327755,-0.520444897959172
"66","20210617","Run3","17","C5",250.488152364916,-1.36229063628785
"67","20210617","Run3","23","D5",228.922382131703,-0.262594053903853
"68","20210617","Run3","6","A6",222.222940358555,-0.447300171526595
"69","20210617","Run3","18","C6",230.52744520561,-0.235090529072545
"70","20210617","Run3","24","D6",231.772978943869,-0.269560575155493
"71","20210617","Run4","1","A1",222.270974564583,-0.167287827986103
"72","20210617","Run4","7","B1",240.302536979757,-1.5579028340081
"73","20210617","Run4","13","C1",213.290464095481,-0.725025069980622
"74","20210617","Run4","19","D1",224.95421579798,-0.183901875901884
"75","20210617","Run4","2","A2",211.612514170041,-0.376518218623489
"76","20210617","Run4","8","B2",222.769087167056,-0.301298936997671
"77","20210617","Run4","14","C2",221.569020179592,-0.245844897959181
"78","20210617","Run4","20","D2",224.866469753497,-0.189680069930074
"79","20210617","Run4","3","A3",211.255920922997,-0.197303603837181
"80","20210617","Run4","9","B3",254.673539924135,-1.51119013750593
"81","20210617","Run4","15","C3",193.528786976772,-0.76961809954751
"82","20210617","Run4","21","D3",222.919635231267,-0.167025901942647
"83","20210617","Run4","4","A4",218.09172769556,-0.978918755662941
"84","20210617","Run4","10","B4",177.308557206291,-2.29419056429232
"85","20210617","Run4","16","C4",253.097956354839,-1.48841935483872
"86","20210617","Run4","22","D4",222.622374037488,-0.180623100303957
"87","20210617","Run4","5","A5",194.521392278746,-0.338508710801392
"88","20210617","Run4","11","B5",243.000199883109,-1.86206896551724
"89","20210617","Run4","17","C5",209.789958652975,-1.43591060102688
"90","20210617","Run4","23","D5",221.764627303136,-0.187135888501736
"91","20210617","Run4","6","A6",227.433642443439,-0.782533936651583
"92","20210617","Run4","18","C6",221.766272417591,-0.183044137600767
"93","20210617","Run4","24","D6",223.151153764652,-0.192841575091579
