"Plot Title: 20719658"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20719658, SEN S/N: 20719658)","Coupler Detached (LGR S/N: 20719658)","Coupler Attached (LGR S/N: 20719658)","Host Connected (LGR S/N: 20719658)","Stopped (LGR S/N: 20719658)","End Of File (LGR S/N: 20719658)"
63,06/12/21 01:20:00 AM,25.963,,,,,
64,06/12/21 01:30:00 AM,26.012,,,,,
65,06/12/21 01:40:00 AM,25.987,,,,,
66,06/12/21 01:50:00 AM,25.987,,,,,
67,06/12/21 02:00:00 AM,26.012,,,,,
68,06/12/21 02:10:00 AM,26.012,,,,,
69,06/12/21 02:20:00 AM,26.012,,,,,
70,06/12/21 02:30:00 AM,26.012,,,,,
71,06/12/21 02:40:00 AM,26.012,,,,,
72,06/12/21 02:50:00 AM,26.012,,,,,
73,06/12/21 03:00:00 AM,26.012,,,,,
74,06/12/21 03:10:00 AM,26.012,,,,,
75,06/12/21 03:20:00 AM,26.012,,,,,
76,06/12/21 03:30:00 AM,26.012,,,,,
77,06/12/21 03:40:00 AM,26.012,,,,,
78,06/12/21 03:50:00 AM,26.036,,,,,
79,06/12/21 04:00:00 AM,26.036,,,,,
80,06/12/21 04:10:00 AM,26.036,,,,,
81,06/12/21 04:20:00 AM,26.061,,,,,
82,06/12/21 04:30:00 AM,26.036,,,,,
83,06/12/21 04:40:00 AM,26.036,,,,,
84,06/12/21 04:50:00 AM,26.036,,,,,
85,06/12/21 05:00:00 AM,26.012,,,,,
86,06/12/21 05:10:00 AM,26.012,,,,,
87,06/12/21 05:20:00 AM,26.012,,,,,
88,06/12/21 05:30:00 AM,26.036,,,,,
89,06/12/21 05:40:00 AM,26.085,,,,,
90,06/12/21 05:50:00 AM,26.158,,,,,
91,06/12/21 06:00:00 AM,26.182,,,,,
92,06/12/21 06:10:00 AM,26.207,,,,,
93,06/12/21 06:20:00 AM,26.231,,,,,
94,06/12/21 06:30:00 AM,26.231,,,,,
95,06/12/21 06:40:00 AM,26.256,,,,,
96,06/12/21 06:50:00 AM,26.280,,,,,
97,06/12/21 07:00:00 AM,26.304,,,,,
98,06/12/21 07:10:00 AM,26.304,,,,,
99,06/12/21 07:20:00 AM,26.329,,,,,
100,06/12/21 07:30:00 AM,26.329,,,,,
101,06/12/21 07:40:00 AM,26.353,,,,,
102,06/12/21 07:50:00 AM,26.378,,,,,
103,06/12/21 08:00:00 AM,26.378,,,,,
104,06/12/21 08:10:00 AM,26.402,,,,,
105,06/12/21 08:20:00 AM,26.426,,,,,
106,06/12/21 08:30:00 AM,26.451,,,,,
107,06/12/21 08:40:00 AM,26.475,,,,,
108,06/12/21 08:50:00 AM,26.500,,,,,
109,06/12/21 09:00:00 AM,26.549,,,,,
110,06/12/21 09:10:00 AM,26.573,,,,,
111,06/12/21 09:20:00 AM,26.598,,,,,
112,06/12/21 09:30:00 AM,26.622,,,,,
113,06/12/21 09:40:00 AM,26.646,,,,,
114,06/12/21 09:50:00 AM,26.720,,,,,
115,06/12/21 10:00:00 AM,26.695,,,,,
116,06/12/21 10:10:00 AM,26.695,,,,,
117,06/12/21 10:20:00 AM,26.720,,,,,
118,06/12/21 10:30:00 AM,26.720,,,,,
119,06/12/21 10:40:00 AM,26.744,,,,,
120,06/12/21 10:50:00 AM,26.769,,,,,
121,06/12/21 11:00:00 AM,26.793,,,,,
122,06/12/21 11:10:00 AM,26.818,,,,,
123,06/12/21 11:20:00 AM,26.842,,,,,
124,06/12/21 11:30:00 AM,26.867,,,,,
125,06/12/21 11:40:00 AM,26.891,,,,,
126,06/12/21 11:50:00 AM,26.916,,,,,
127,06/12/21 12:00:00 PM,26.989,,,,,
128,06/12/21 12:10:00 PM,26.965,,,,,
129,06/12/21 12:20:00 PM,26.965,,,,,
130,06/12/21 12:30:00 PM,27.014,,,,,
131,06/12/21 12:40:00 PM,27.038,,,,,
132,06/12/21 12:50:00 PM,27.063,,,,,
133,06/12/21 01:00:00 PM,27.112,,,,,
134,06/12/21 01:10:00 PM,27.136,,,,,
135,06/12/21 01:20:00 PM,27.161,,,,,
136,06/12/21 01:30:00 PM,27.186,,,,,
137,06/12/21 01:40:00 PM,27.210,,,,,
138,06/12/21 01:50:00 PM,27.235,,,,,
139,06/12/21 02:00:00 PM,27.259,,,,,
140,06/12/21 02:10:00 PM,27.259,,,,,
141,06/12/21 02:20:00 PM,27.284,,,,,
142,06/12/21 02:30:00 PM,27.308,,,,,
143,06/12/21 02:40:00 PM,27.308,,,,,
144,06/12/21 02:50:00 PM,27.333,,,,,
145,06/12/21 03:00:00 PM,27.358,,,,,
146,06/12/21 03:10:00 PM,27.358,,,,,
147,06/12/21 03:20:00 PM,27.358,,,,,
148,06/12/21 03:30:00 PM,27.382,,,,,
149,06/12/21 03:40:00 PM,27.481,,,,,
150,06/12/21 03:50:00 PM,27.431,,,,,
151,06/12/21 04:00:00 PM,27.431,,,,,
152,06/12/21 04:10:00 PM,27.431,,,,,
153,06/12/21 04:20:00 PM,27.456,,,,,
154,06/12/21 04:30:00 PM,27.456,,,,,
155,06/12/21 04:40:00 PM,27.481,,,,,
156,06/12/21 04:50:00 PM,27.481,,,,,
157,06/12/21 05:00:00 PM,27.456,,,,,
158,06/12/21 05:10:00 PM,27.407,,,,,
159,06/12/21 05:20:00 PM,27.382,,,,,
160,06/12/21 05:30:00 PM,27.333,,,,,
161,06/12/21 05:40:00 PM,27.308,,,,,
162,06/12/21 05:50:00 PM,27.235,,,,,
163,06/12/21 06:00:00 PM,27.186,,,,,
164,06/12/21 06:10:00 PM,27.136,,,,,
165,06/12/21 06:20:00 PM,27.087,,,,,
166,06/12/21 06:30:00 PM,27.038,,,,,
167,06/12/21 06:40:00 PM,26.989,,,,,
168,06/12/21 06:50:00 PM,26.940,,,,,
169,06/12/21 07:00:00 PM,26.891,,,,,
170,06/12/21 07:10:00 PM,26.818,,,,,
171,06/12/21 07:20:00 PM,26.793,,,,,
172,06/12/21 07:30:00 PM,26.744,,,,,
173,06/12/21 07:40:00 PM,26.720,,,,,
174,06/12/21 07:50:00 PM,26.695,,,,,
175,06/12/21 08:00:00 PM,26.671,,,,,
176,06/12/21 08:10:00 PM,26.646,,,,,
177,06/12/21 08:20:00 PM,26.622,,,,,
178,06/12/21 08:30:00 PM,26.622,,,,,
179,06/12/21 08:40:00 PM,26.622,,,,,
180,06/12/21 08:50:00 PM,26.622,,,,,
181,06/12/21 09:00:00 PM,26.622,,,,,
182,06/12/21 09:10:00 PM,26.598,,,,,
183,06/12/21 09:20:00 PM,26.598,,,,,
184,06/12/21 09:30:00 PM,26.573,,,,,
185,06/12/21 09:40:00 PM,26.573,,,,,
186,06/12/21 09:50:00 PM,26.549,,,,,
187,06/12/21 10:00:00 PM,26.549,,,,,
188,06/12/21 10:10:00 PM,26.549,,,,,
189,06/12/21 10:20:00 PM,26.524,,,,,
190,06/12/21 10:30:00 PM,26.524,,,,,
191,06/12/21 10:40:00 PM,26.524,,,,,
192,06/12/21 10:50:00 PM,26.500,,,,,
193,06/12/21 11:00:00 PM,26.500,,,,,
194,06/12/21 11:10:00 PM,26.500,,,,,
195,06/12/21 11:20:00 PM,26.500,,,,,
196,06/12/21 11:30:00 PM,26.475,,,,,
197,06/12/21 11:40:00 PM,26.475,,,,,
198,06/12/21 11:50:00 PM,26.475,,,,,
199,06/13/21 12:00:00 AM,26.475,,,,,
200,06/13/21 12:10:00 AM,26.475,,,,,
201,06/13/21 12:20:00 AM,26.475,,,,,
202,06/13/21 12:30:00 AM,26.451,,,,,
203,06/13/21 12:40:00 AM,26.402,,,,,
204,06/13/21 12:50:00 AM,26.378,,,,,
205,06/13/21 01:00:00 AM,26.353,,,,,
206,06/13/21 01:10:00 AM,26.329,,,,,
207,06/13/21 01:20:00 AM,26.304,,,,,
208,06/13/21 01:30:00 AM,26.304,,,,,
209,06/13/21 01:40:00 AM,26.304,,,,,
210,06/13/21 01:50:00 AM,26.304,,,,,
211,06/13/21 02:00:00 AM,26.304,,,,,
212,06/13/21 02:10:00 AM,26.304,,,,,
213,06/13/21 02:20:00 AM,26.304,,,,,
214,06/13/21 02:30:00 AM,26.304,,,,,
215,06/13/21 02:40:00 AM,26.329,,,,,
216,06/13/21 02:50:00 AM,26.329,,,,,
217,06/13/21 03:00:00 AM,26.329,,,,,
218,06/13/21 03:10:00 AM,26.329,,,,,
219,06/13/21 03:20:00 AM,26.329,,,,,
220,06/13/21 03:30:00 AM,26.329,,,,,
221,06/13/21 03:40:00 AM,26.329,,,,,
222,06/13/21 03:50:00 AM,26.353,,,,,
223,06/13/21 04:00:00 AM,26.353,,,,,
224,06/13/21 04:10:00 AM,26.353,,,,,
225,06/13/21 04:20:00 AM,26.353,,,,,
226,06/13/21 04:30:00 AM,26.329,,,,,
227,06/13/21 04:40:00 AM,26.329,,,,,
228,06/13/21 04:50:00 AM,26.329,,,,,
229,06/13/21 05:00:00 AM,26.329,,,,,
230,06/13/21 05:10:00 AM,26.329,,,,,
231,06/13/21 05:20:00 AM,26.304,,,,,
232,06/13/21 05:30:00 AM,26.280,,,,,
233,06/13/21 05:40:00 AM,26.256,,,,,
234,06/13/21 05:50:00 AM,26.231,,,,,
235,06/13/21 06:00:00 AM,26.207,,,,,
236,06/13/21 06:10:00 AM,26.207,,,,,
237,06/13/21 06:20:00 AM,26.207,,,,,
238,06/13/21 06:30:00 AM,26.231,,,,,
239,06/13/21 06:40:00 AM,26.231,,,,,
240,06/13/21 06:50:00 AM,26.231,,,,,
241,06/13/21 07:00:00 AM,26.256,,,,,
242,06/13/21 07:10:00 AM,26.256,,,,,
243,06/13/21 07:20:00 AM,26.256,,,,,
244,06/13/21 07:30:00 AM,26.304,,,,,
245,06/13/21 07:40:00 AM,26.231,,,,,
246,06/13/21 07:50:00 AM,26.207,,,,,
247,06/13/21 08:00:00 AM,26.207,,,,,
248,06/13/21 08:10:00 AM,26.207,,,,,
249,06/13/21 08:20:00 AM,26.207,,,,,
250,06/13/21 08:30:00 AM,26.207,,,,,
251,06/13/21 08:40:00 AM,26.207,,,,,
252,06/13/21 08:50:00 AM,26.207,,,,,
253,06/13/21 09:00:00 AM,26.207,,,,,
254,06/13/21 09:10:00 AM,26.207,,,,,
255,06/13/21 09:20:00 AM,26.231,,,,,
256,06/13/21 09:30:00 AM,26.231,,,,,
257,06/13/21 09:40:00 AM,26.256,,,,,
258,06/13/21 09:50:00 AM,26.280,,,,,
259,06/13/21 10:00:00 AM,26.280,,,,,
260,06/13/21 10:10:00 AM,26.304,,,,,
261,06/13/21 10:20:00 AM,26.280,,,,,
262,06/13/21 10:30:00 AM,26.304,,,,,
263,06/13/21 10:40:00 AM,26.304,,,,,
264,06/13/21 10:50:00 AM,26.304,,,,,
265,06/13/21 11:00:00 AM,26.304,,,,,
266,06/13/21 11:10:00 AM,26.329,,,,,
267,06/13/21 11:20:00 AM,26.378,,,,,
268,06/13/21 11:30:00 AM,26.402,,,,,
269,06/13/21 11:40:00 AM,26.426,,,,,
270,06/13/21 11:50:00 AM,26.426,,,,,
271,06/13/21 12:00:00 PM,26.451,,,,,
272,06/13/21 12:10:00 PM,26.451,,,,,
273,06/13/21 12:20:00 PM,26.451,,,,,
274,06/13/21 12:30:00 PM,26.475,,,,,
275,06/13/21 12:40:00 PM,26.475,,,,,
276,06/13/21 12:50:00 PM,26.475,,,,,
277,06/13/21 01:00:00 PM,26.500,,,,,
278,06/13/21 01:10:00 PM,26.475,,,,,
279,06/13/21 01:20:00 PM,26.475,,,,,
280,06/13/21 01:30:00 PM,26.475,,,,,
281,06/13/21 01:40:00 PM,26.500,,,,,
282,06/13/21 01:50:00 PM,26.500,,,,,
283,06/13/21 02:00:00 PM,26.500,,,,,
284,06/13/21 02:10:00 PM,26.524,,,,,
285,06/13/21 02:20:00 PM,26.573,,,,,
286,06/13/21 02:30:00 PM,26.598,,,,,
287,06/13/21 02:40:00 PM,26.646,,,,,
288,06/13/21 02:50:00 PM,26.695,,,,,
289,06/13/21 03:00:00 PM,26.720,,,,,
290,06/13/21 03:10:00 PM,26.769,,,,,
291,06/13/21 03:20:00 PM,26.818,,,,,
292,06/13/21 03:30:00 PM,26.842,,,,,
293,06/13/21 03:40:00 PM,26.916,,,,,
294,06/13/21 03:50:00 PM,26.940,,,,,
295,06/13/21 04:00:00 PM,26.965,,,,,
296,06/13/21 04:10:00 PM,26.989,,,,,
297,06/13/21 04:20:00 PM,27.014,,,,,
298,06/13/21 04:30:00 PM,27.014,,,,,
299,06/13/21 04:40:00 PM,27.014,,,,,
300,06/13/21 04:50:00 PM,27.038,,,,,
301,06/13/21 05:00:00 PM,27.038,,,,,
302,06/13/21 05:10:00 PM,27.063,,,,,
303,06/13/21 05:20:00 PM,27.087,,,,,
304,06/13/21 05:30:00 PM,27.087,,,,,
305,06/13/21 05:40:00 PM,27.087,,,,,
306,06/13/21 05:50:00 PM,27.038,,,,,
307,06/13/21 06:00:00 PM,26.989,,,,,
308,06/13/21 06:10:00 PM,26.940,,,,,
309,06/13/21 06:20:00 PM,26.891,,,,,
310,06/13/21 06:30:00 PM,26.842,,,,,
311,06/13/21 06:40:00 PM,26.793,,,,,
312,06/13/21 06:50:00 PM,26.769,,,,,
313,06/13/21 07:00:00 PM,26.720,,,,,
314,06/13/21 07:10:00 PM,26.671,,,,,
315,06/13/21 07:20:00 PM,26.646,,,,,
316,06/13/21 07:30:00 PM,26.598,,,,,
317,06/13/21 07:40:00 PM,26.549,,,,,
318,06/13/21 07:50:00 PM,26.500,,,,,
319,06/13/21 08:00:00 PM,26.451,,,,,
320,06/13/21 08:10:00 PM,26.402,,,,,
321,06/13/21 08:20:00 PM,26.353,,,,,
322,06/13/21 08:30:00 PM,26.329,,,,,
323,06/13/21 08:40:00 PM,26.304,,,,,
324,06/13/21 08:50:00 PM,26.280,,,,,
325,06/13/21 09:00:00 PM,26.231,,,,,
326,06/13/21 09:10:00 PM,26.231,,,,,
327,06/13/21 09:20:00 PM,26.256,,,,,
328,06/13/21 09:30:00 PM,26.256,,,,,
329,06/13/21 09:40:00 PM,26.256,,,,,
330,06/13/21 09:50:00 PM,26.256,,,,,
331,06/13/21 10:00:00 PM,26.280,,,,,
332,06/13/21 10:10:00 PM,26.280,,,,,
333,06/13/21 10:20:00 PM,26.280,,,,,
334,06/13/21 10:30:00 PM,26.280,,,,,
335,06/13/21 10:40:00 PM,26.280,,,,,
336,06/13/21 10:50:00 PM,26.280,,,,,
337,06/13/21 11:00:00 PM,26.304,,,,,
338,06/13/21 11:10:00 PM,26.304,,,,,
339,06/13/21 11:20:00 PM,26.304,,,,,
340,06/13/21 11:30:00 PM,26.304,,,,,
341,06/13/21 11:40:00 PM,26.329,,,,,
342,06/13/21 11:50:00 PM,26.329,,,,,
343,06/14/21 12:00:00 AM,26.329,,,,,
344,06/14/21 12:10:00 AM,26.329,,,,,
345,06/14/21 12:20:00 AM,26.329,,,,,
346,06/14/21 12:30:00 AM,26.329,,,,,
347,06/14/21 12:40:00 AM,26.329,,,,,
348,06/14/21 12:50:00 AM,26.329,,,,,
349,06/14/21 01:00:00 AM,26.329,,,,,
350,06/14/21 01:10:00 AM,26.329,,,,,
351,06/14/21 01:20:00 AM,26.304,,,,,
352,06/14/21 01:30:00 AM,26.304,,,,,
353,06/14/21 01:40:00 AM,26.304,,,,,
354,06/14/21 01:50:00 AM,26.304,,,,,
355,06/14/21 02:00:00 AM,26.280,,,,,
356,06/14/21 02:10:00 AM,26.280,,,,,
357,06/14/21 02:20:00 AM,26.256,,,,,
358,06/14/21 02:30:00 AM,26.256,,,,,
359,06/14/21 02:40:00 AM,26.256,,,,,
360,06/14/21 02:50:00 AM,26.256,,,,,
361,06/14/21 03:00:00 AM,26.231,,,,,
362,06/14/21 03:10:00 AM,26.231,,,,,
363,06/14/21 03:20:00 AM,26.231,,,,,
364,06/14/21 03:30:00 AM,26.207,,,,,
365,06/14/21 03:40:00 AM,26.182,,,,,
366,06/14/21 03:50:00 AM,26.182,,,,,
367,06/14/21 04:00:00 AM,26.182,,,,,
368,06/14/21 04:10:00 AM,26.182,,,,,
369,06/14/21 04:20:00 AM,26.182,,,,,
370,06/14/21 04:30:00 AM,26.158,,,,,
371,06/14/21 04:40:00 AM,26.158,,,,,
372,06/14/21 04:50:00 AM,26.158,,,,,
373,06/14/21 05:00:00 AM,26.158,,,,,
374,06/14/21 05:10:00 AM,26.158,,,,,
375,06/14/21 05:20:00 AM,26.134,,,,,
376,06/14/21 05:30:00 AM,26.134,,,,,
377,06/14/21 05:40:00 AM,26.134,,,,,
378,06/14/21 05:50:00 AM,26.134,,,,,
379,06/14/21 06:00:00 AM,26.134,,,,,
380,06/14/21 06:10:00 AM,26.109,,,,,
381,06/14/21 06:20:00 AM,26.109,,,,,
382,06/14/21 06:30:00 AM,26.109,,,,,
383,06/14/21 06:40:00 AM,26.109,,,,,
384,06/14/21 06:50:00 AM,26.109,,,,,
385,06/14/21 07:00:00 AM,26.109,,,,,
386,06/14/21 07:10:00 AM,26.109,,,,,
387,06/14/21 07:20:00 AM,26.085,,,,,
388,06/14/21 07:30:00 AM,26.085,,,,,
389,06/14/21 07:40:00 AM,26.085,,,,,
390,06/14/21 07:50:00 AM,26.085,,,,,
391,06/14/21 08:00:00 AM,26.085,,,,,
392,06/14/21 08:10:00 AM,26.109,,,,,
393,06/14/21 08:20:00 AM,26.109,,,,,
394,06/14/21 08:30:00 AM,26.109,,,,,
395,06/14/21 08:40:00 AM,26.109,,,,,
396,06/14/21 08:50:00 AM,26.134,,,,,
397,06/14/21 09:00:00 AM,26.134,,,,,
398,06/14/21 09:10:00 AM,26.134,,,,,
399,06/14/21 09:20:00 AM,26.158,,,,,
400,06/14/21 09:30:00 AM,26.182,,,,,
401,06/14/21 09:40:00 AM,26.182,,,,,
402,06/14/21 09:50:00 AM,26.207,,,,,
403,06/14/21 10:00:00 AM,26.231,,,,,
404,06/14/21 10:10:00 AM,26.256,,,,,
405,06/14/21 10:20:00 AM,26.304,,,,,
406,06/14/21 10:30:00 AM,26.329,,,,,
407,06/14/21 10:40:00 AM,26.353,,,,,
408,06/14/21 10:50:00 AM,26.378,,,,,
409,06/14/21 11:00:00 AM,26.402,,,,,
410,06/14/21 11:10:00 AM,26.426,,,,,
411,06/14/21 11:20:00 AM,26.695,,,,,
412,06/14/21 11:30:00 AM,26.867,,,,,
413,06/14/21 11:40:00 AM,26.989,,,,,
414,06/14/21 11:50:00 AM,27.136,,,,,
415,06/14/21 12:00:00 PM,27.850,,,,,
416,06/14/21 12:10:00 PM,27.974,,,,,
417,06/14/21 12:20:00 PM,27.949,,,,,
418,06/14/21 12:30:00 PM,27.998,,,,,
419,06/14/21 12:40:00 PM,28.791,,,,,
420,06/14/21 12:50:00 PM,28.345,,,,,
421,06/14/21 01:00:00 PM,27.875,,,,,
422,06/14/21 01:10:00 PM,27.850,,,,,
423,06/14/21 01:20:00 PM,28.941,,,,,
424,06/14/21 01:30:00 PM,28.320,,,,,
425,06/14/21 01:40:00 PM,28.147,,,,,
426,06/14/21 01:50:00 PM,28.097,,,,,
427,06/14/21 02:00:00 PM,28.122,,,,,
428,06/14/21 02:10:00 PM,28.196,,,,,
429,06/14/21 02:20:00 PM,28.320,,,,,
430,06/14/21 02:30:00 PM,28.394,,,,,
431,06/14/21 02:40:00 PM,28.468,,,,,
432,06/14/21 02:50:00 PM,28.543,,,,,
433,06/14/21 03:00:00 PM,28.642,,,,,
434,06/14/21 03:10:00 PM,28.742,,,,,
435,06/14/21 03:20:00 PM,28.866,,,,,
436,06/14/21 03:30:00 PM,29.040,,,,,
437,06/14/21 03:40:00 PM,29.165,,,,,
438,06/14/21 03:50:00 PM,29.165,,,,,
439,06/14/21 04:00:00 PM,29.115,,,,,
440,06/14/21 04:10:00 PM,28.990,,,,,
441,06/14/21 04:20:00 PM,28.816,,,,,
442,06/14/21 04:30:00 PM,28.642,,,,,
443,06/14/21 04:40:00 PM,28.394,,,,,
444,06/14/21 04:50:00 PM,28.171,,,,,
445,06/14/21 05:00:00 PM,27.949,,,,,
446,06/14/21 05:10:00 PM,27.776,,,,,
447,06/14/21 05:20:00 PM,27.628,,,,,
448,06/14/21 05:30:00 PM,27.505,,,,,
449,06/14/21 05:40:00 PM,27.382,,,,,
450,06/14/21 05:50:00 PM,27.284,,,,,
451,06/14/21 06:00:00 PM,27.161,,,,,
452,06/14/21 06:10:00 PM,27.038,,,,,
453,06/14/21 06:20:00 PM,26.940,,,,,
454,06/14/21 06:30:00 PM,26.867,,,,,
455,06/14/21 06:40:00 PM,26.818,,,,,
456,06/14/21 06:50:00 PM,26.793,,,,,
457,06/14/21 07:00:00 PM,26.744,,,,,
458,06/14/21 07:10:00 PM,26.720,,,,,
459,06/14/21 07:20:00 PM,26.695,,,,,
460,06/14/21 07:30:00 PM,26.671,,,,,
461,06/14/21 07:40:00 PM,26.622,,,,,
462,06/14/21 07:50:00 PM,26.573,,,,,
463,06/14/21 08:00:00 PM,26.500,,,,,
464,06/14/21 08:10:00 PM,26.475,,,,,
465,06/14/21 08:20:00 PM,26.426,,,,,
466,06/14/21 08:30:00 PM,26.402,,,,,
467,06/14/21 08:40:00 PM,26.378,,,,,
468,06/14/21 08:50:00 PM,26.353,,,,,
469,06/14/21 09:00:00 PM,26.329,,,,,
470,06/14/21 09:10:00 PM,26.280,,,,,
471,06/14/21 09:20:00 PM,26.256,,,,,
472,06/14/21 09:30:00 PM,26.280,,,,,
473,06/14/21 09:40:00 PM,26.304,,,,,
474,06/14/21 09:50:00 PM,26.304,,,,,
475,06/14/21 10:00:00 PM,26.304,,,,,
476,06/14/21 10:10:00 PM,26.304,,,,,
477,06/14/21 10:20:00 PM,26.304,,,,,
478,06/14/21 10:30:00 PM,26.280,,,,,
479,06/14/21 10:40:00 PM,26.280,,,,,
480,06/14/21 10:50:00 PM,26.256,,,,,
481,06/14/21 11:00:00 PM,26.256,,,,,
482,06/14/21 11:10:00 PM,26.256,,,,,
483,06/14/21 11:20:00 PM,26.256,,,,,
484,06/14/21 11:30:00 PM,26.256,,,,,
485,06/14/21 11:40:00 PM,26.256,,,,,
486,06/14/21 11:50:00 PM,26.256,,,,,
487,06/15/21 12:00:00 AM,26.256,,,,,
488,06/15/21 12:10:00 AM,26.256,,,,,
489,06/15/21 12:20:00 AM,26.256,,,,,
490,06/15/21 12:30:00 AM,26.256,,,,,
491,06/15/21 12:40:00 AM,26.256,,,,,
492,06/15/21 12:50:00 AM,26.256,,,,,
493,06/15/21 01:00:00 AM,26.256,,,,,
494,06/15/21 01:10:00 AM,26.256,,,,,
495,06/15/21 01:20:00 AM,26.256,,,,,
496,06/15/21 01:30:00 AM,26.256,,,,,
497,06/15/21 01:40:00 AM,26.256,,,,,
498,06/15/21 01:50:00 AM,26.256,,,,,
499,06/15/21 02:00:00 AM,26.256,,,,,
500,06/15/21 02:10:00 AM,26.256,,,,,
501,06/15/21 02:20:00 AM,26.256,,,,,
502,06/15/21 02:30:00 AM,26.256,,,,,
503,06/15/21 02:40:00 AM,26.256,,,,,
504,06/15/21 02:50:00 AM,26.256,,,,,
505,06/15/21 03:00:00 AM,26.256,,,,,
506,06/15/21 03:10:00 AM,26.231,,,,,
507,06/15/21 03:20:00 AM,26.231,,,,,
508,06/15/21 03:30:00 AM,26.231,,,,,
509,06/15/21 03:40:00 AM,26.231,,,,,
510,06/15/21 03:50:00 AM,26.207,,,,,
511,06/15/21 04:00:00 AM,26.207,,,,,
512,06/15/21 04:10:00 AM,26.207,,,,,
513,06/15/21 04:20:00 AM,26.182,,,,,
514,06/15/21 04:30:00 AM,26.182,,,,,
515,06/15/21 04:40:00 AM,26.182,,,,,
516,06/15/21 04:50:00 AM,26.158,,,,,
517,06/15/21 05:00:00 AM,26.158,,,,,
518,06/15/21 05:10:00 AM,26.158,,,,,
519,06/15/21 05:20:00 AM,26.158,,,,,
520,06/15/21 05:30:00 AM,26.134,,,,,
521,06/15/21 05:40:00 AM,26.134,,,,,
522,06/15/21 05:50:00 AM,26.134,,,,,
523,06/15/21 06:00:00 AM,26.134,,,,,
524,06/15/21 06:10:00 AM,26.109,,,,,
525,06/15/21 06:20:00 AM,26.109,,,,,
526,06/15/21 06:30:00 AM,26.109,,,,,
